LFQ	110	0	0	26	0	0	0	0	0	0	0	0	0	785525	0	0	0	0	0	0	0	0	0	903412	0	0	0	0	1292191	0	0	0	0	2611053	0	0	0	0	7055269	0	0	0	30173264	0
LFQ	111	0	0	14	0	0	0	0	0	0	0	0	0	782126	0	0	0	0	0	0	0	0	0	896482	0	0	0	0	1290220	0	0	0	0	2600367	0	0	0	0	7227783	0	0	0	29844699	0
LFQ	112	0	0	409	0	0	0	0	0	6	0	0	0	799732	0	0	0	0	0	0	0	0	0	906507	0	0	0	0	1306711	0	0	0	0	2599256	0	0	0	0	7402275	0	0	0	29442670	0
LFQ	113	0	0	5	0	0	0	0	0	12	0	0	0	810284	0	0	0	0	0	0	0	0	0	927962	0	0	0	0	1334188	0	0	0	0	2633898	0	0	0	0	7541984	0	0	0	29021140	0
LFQ	114	0	0	44	0	0	0	0	0	42	0	0	0	791698	0	0	0	0	0	0	0	0	0	919041	0	0	0	0	1317115	0	0	0	0	2622646	0	0	0	0	7702090	0	0	0	28725649	0
LFQ	115	0	0	169	0	0	0	0	0	207	0	0	0	818945	0	0	0	0	0	0	0	0	0	937861	0	0	0	0	1342476	0	0	0	0	2648771	0	0	0	0	7864264	0	0	0	28267648	0
LFQ	116	0	0	304	0	0	0	0	0	3160	0	0	0	826138	0	0	0	0	0	0	0	0	0	946530	0	0	0	0	1340451	0	0	0	0	2665901	0	0	0	0	7971486	0	0	0	27922623	0
LFQ	117	0	0	3	0	0	0	0	0	2327	0	0	0	843601	0	0	0	0	0	0	0	0	0	963586	0	0	0	0	1359734	0	0	0	0	2648253	0	0	0	0	8024276	0	0	0	27627060	0
LFQ	118	0	0	51	0	0	0	0	0	1274	0	0	0	832085	0	0	0	0	0	0	0	0	0	964754	0	0	0	0	1394538	0	0	0	0	2660148	0	0	0	0	8087672	0	0	0	27317647	0
LFQ	119	0	0	1	0	0	0	0	0	134	0	0	0	831529	0	0	0	0	0	0	0	0	0	959430	0	0	0	0	1421084	0	0	0	0	2614932	0	0	0	0	8107226	0	0	0	27108621	0
LFQ	120	0	0	1	0	0	0	0	0	2300	0	0	0	830999	0	0	0	0	0	0	0	0	0	954996	0	0	0	0	1447105	0	0	0	0	2596020	0	0	0	0	8159129	0	0	0	26833521	0
LFQ	121	0	0	4	0	0	0	0	0	2391	0	0	0	837061	0	0	0	0	0	0	0	0	0	955156	0	0	0	0	1475008	0	0	0	0	2564481	0	0	0	0	8192351	0	0	0	26574947	0
LFQ	122	0	0	210	0	0	0	0	0	4551	0	0	0	840008	0	0	0	0	0	0	0	0	0	967230	0	0	0	0	1527254	0	0	0	0	2545904	0	0	0	0	8289356	0	0	0	26194673	0
LFQ	123	0	0	0	0	0	0	0	0	3856	0	0	0	840681	0	0	0	0	0	0	0	0	0	948698	0	0	0	0	1557914	0	0	0	0	2495104	0	0	0	0	8325539	0	0	0	25958351	0
LFQ	124	0	0	1	0	0	0	0	0	7229	0	0	0	848731	0	0	0	0	0	0	0	0	0	947245	0	0	0	0	1585307	0	0	0	0	2473721	0	0	0	0	8312520	0	0	0	25707195	0
LFQ	125	0	0	0	0	0	0	0	0	10276	0	0	0	867728	0	0	0	0	0	0	0	0	0	978316	0	0	0	0	1617088	0	0	0	0	2503942	0	0	0	0	8331155	0	0	0	25313169	0
LFQ	126	0	0	42	0	0	0	0	0	12033	0	0	0	881896	0	0	0	0	0	0	0	0	0	967406	0	0	0	0	1620110	0	0	0	0	2551098	0	0	0	0	8375214	0	0	0	24949889	0
LFQ	127	0	0	32	0	0	0	0	0	15967	0	0	0	884528	0	0	0	0	0	0	0	0	0	947417	0	0	0	0	1610694	0	0	0	0	2570829	0	0	0	0	8353331	0	0	0	24701641	0
LFQ	128	0	0	0	0	0	0	0	0	18066	0	0	0	898406	0	0	0	0	0	0	0	0	0	930840	0	0	0	0	1604003	0	0	0	0	2579193	0	0	0	0	8369719	0	0	0	24403146	0
LFQ	129	0	0	2	0	0	0	0	0	23795	0	0	0	919616	0	0	0	0	0	0	0	0	0	923822	0	0	0	0	1589766	0	0	0	0	2615345	0	0	0	0	8336065	0	0	0	24101366	0
LFQ	130	0	0	19	0	0	0	0	0	25937	0	0	0	903615	0	0	0	0	0	0	0	0	0	922115	0	0	0	0	1588826	0	0	0	0	2629189	0	0	0	0	8322764	0	0	0	23822502	0
LFQ	131	0	0	0	0	0	0	0	0	32268	0	0	0	917863	0	0	0	0	0	0	0	0	0	898680	0	0	0	0	1579419	0	0	0	0	2655889	0	0	0	0	8286347	0	0	0	23538058	0
LFQ	132	0	0	0	0	0	0	0	0	45188	0	0	0	916881	0	0	0	0	0	0	0	0	0	905763	0	0	0	0	1562616	0	0	0	0	2747309	0	0	0	0	8158049	0	0	0	23256205	0
LFQ	133	0	0	0	0	0	0	0	0	43926	0	0	0	960426	0	0	0	0	0	0	0	0	0	921870	0	0	0	0	1568803	0	0	0	0	2770647	0	0	0	0	8174831	0	0	0	22823451	0
LFQ	134	0	0	0	0	0	0	0	0	63229	0	0	0	962650	0	0	0	0	0	0	0	0	0	930679	0	0	0	0	1547053	0	0	0	0	2896303	0	0	0	0	8085226	0	0	0	22441193	0
LFQ	135	0	0	0	0	0	0	0	0	66936	0	0	0	916070	0	0	0	0	0	0	0	0	0	915056	0	0	0	0	1551281	0	0	0	0	2924132	0	0	0	0	8026119	0	0	0	22189968	0
LFQ	136	0	0	5	0	0	0	0	0	86782	0	0	0	943382	0	0	0	0	0	0	0	0	0	929644	0	0	0	0	1552766	0	0	0	0	3045826	0	0	0	0	7880656	0	0	0	21797285	0
LFQ	137	0	0	0	0	0	0	0	0	112568	0	0	0	850557	0	0	0	0	0	0	0	0	0	919996	0	0	0	0	1489431	0	0	0	0	3239695	0	0	0	0	7590652	0	0	0	21690858	0
LFQ	138	0	0	6	0	0	0	0	0	106987	0	0	0	886919	0	0	0	0	0	0	0	0	0	920299	0	0	0	0	1531311	0	0	0	0	3185306	0	0	0	0	7635354	0	0	0	21274997	0
LFQ	139	0	0	63	0	0	0	0	0	143857	0	0	0	827551	0	0	0	0	0	0	0	0	0	919536	0	0	0	0	1474707	0	0	0	0	3429566	0	0	0	0	7327948	0	0	0	21059496	0
LFQ	140	0	0	1099	0	0	0	0	0	154285	0	0	0	812646	0	0	0	0	0	0	0	0	0	926522	0	0	0	0	1452799	0	0	0	0	3492484	0	0	0	0	7195152	0	0	0	20781405	0
LFQ	141	0	0	212	0	0	0	0	0	167500	0	0	0	830412	0	0	0	0	0	0	0	0	0	949010	0	0	0	0	1468882	0	0	0	0	3582082	0	0	0	0	7137145	0	0	0	20303043	0
LFQ	142	0	0	0	0	0	0	0	0	176633	0	0	0	796171	0	0	0	0	0	0	0	0	0	949299	0	0	0	0	1456793	0	0	0	0	3641765	0	0	0	0	6993624	0	0	0	20039003	0
LFQ	143	0	0	5	0	0	0	0	0	183657	0	0	0	775417	0	0	0	0	0	0	0	0	0	957095	0	0	0	0	1465499	0	0	0	0	3689739	0	0	0	0	6807842	0	0	0	19787409	0
LFQ	144	0	0	0	0	0	0	0	0	196071	0	0	0	761249	0	0	0	0	0	0	0	0	0	973273	0	0	0	0	1485756	0	0	0	0	3755545	0	0	0	0	6549247	0	0	0	19544414	0
LFQ	145	0	0	0	0	0	0	0	0	203534	0	0	0	744120	0	0	0	0	0	0	0	0	0	995638	0	0	0	0	1525912	0	0	0	0	3783908	0	0	0	0	6360759	0	0	0	19251892	0
LFQ	146	0	0	0	0	0	0	0	0	199871	0	0	0	714219	0	0	0	0	0	0	0	0	0	997064	0	0	0	0	1574105	0	0	0	0	3780526	0	0	0	0	6208748	0	0	0	18995890	0
LFQ	147	0	0	0	0	0	0	0	0	198616	0	0	0	703894	0	0	0	0	0	0	0	0	0	1001113	0	0	0	0	1654275	0	0	0	0	3747985	0	0	0	0	5990661	0	0	0	18760551	0
LFQ	148	0	0	0	0	0	0	0	0	228657	0	0	0	760579	0	0	0	0	0	0	0	0	0	998336	0	0	0	0	1684327	0	0	0	0	3715079	0	0	0	0	5819302	0	0	0	18575752	0
LFQ	149	0	0	0	0	0	0	0	0	279164	0	0	0	887084	0	0	0	0	0	0	0	0	0	1050230	0	0	0	0	1777532	0	0	0	0	3693592	0	0	0	0	5672285	0	0	0	18250753	0
LFQ	150	0	0	0	0	0	0	0	0	331934	0	0	0	1067540	0	0	0	0	0	0	0	0	0	1136348	0	0	0	0	1859168	0	0	0	0	3647217	0	0	0	0	5586101	0	0	0	17771533	0
LFQ	151	0	0	0	0	0	0	0	0	856146	0	0	0	2342442	0	0	0	0	0	0	0	0	0	2143976	0	0	0	0	2923118	0	0	0	0	4700485	0	0	0	0	5711317	0	0	0	11627175	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	0.25	471
GCF	0.75	440
GCF	1.26	374
GCF	1.76	314
GCF	2.26	261
GCF	2.76	250
GCF	3.27	249
GCF	3.77	239
GCF	4.27	279
GCF	4.77	362
GCF	5.28	373
GCF	5.78	409
GCF	6.28	482
GCF	6.78	597
GCF	7.29	723
GCF	7.79	778
GCF	8.29	894
GCF	8.79	1040
GCF	9.30	1256
GCF	9.80	1530
GCF	10.30	1599
GCF	10.80	1758
GCF	11.31	2047
GCF	11.81	2416
GCF	12.31	2865
GCF	12.81	3158
GCF	13.32	3556
GCF	13.82	4193
GCF	14.32	4745
GCF	14.82	5749
GCF	15.33	6551
GCF	15.83	7464
GCF	16.33	8530
GCF	16.83	10057
GCF	17.34	11496
GCF	17.84	13142
GCF	18.34	15250
GCF	18.84	17389
GCF	19.35	20494
GCF	19.85	24410
GCF	20.35	28551
GCF	20.85	31949
GCF	21.36	38001
GCF	21.86	44938
GCF	22.36	54075
GCF	22.86	59596
GCF	23.37	70876
GCF	23.87	85924
GCF	24.37	104571
GCF	24.87	114147
GCF	25.38	136857
GCF	25.88	164824
GCF	26.38	198495
GCF	26.88	212147
GCF	27.39	253063
GCF	27.89	300566
GCF	28.39	353818
GCF	28.89	414430
GCF	29.40	433322
GCF	29.90	500881
GCF	30.40	575555
GCF	30.90	650199
GCF	31.41	669766
GCF	31.91	752106
GCF	32.41	833552
GCF	32.91	912974
GCF	33.42	932316
GCF	33.92	1010731
GCF	34.42	1088429
GCF	34.92	1161398
GCF	35.43	1176366
GCF	35.93	1241858
GCF	36.43	1300988
GCF	36.93	1350513
GCF	37.44	1359923
GCF	37.94	1395753
GCF	38.44	1428966
GCF	38.94	1448160
GCF	39.45	1452407
GCF	39.95	1467747
GCF	40.45	1467829
GCF	40.95	1471198
GCF	41.46	1472387
GCF	41.96	1473176
GCF	42.46	1472024
GCF	42.96	1460934
GCF	43.47	1439791
GCF	43.97	1436517
GCF	44.47	1410622
GCF	44.97	1391799
GCF	45.48	1376865
GCF	45.98	1375866
GCF	46.48	1363745
GCF	46.98	1341494
GCF	47.49	1313117
GCF	47.99	1312358
GCF	48.49	1288730
GCF	48.99	1278655
GCF	49.50	1265684
GCF	50.00	1272663
GCF	50.50	1271921
GCF	51.01	1272160
GCF	51.51	1277451
GCF	52.01	1280345
GCF	52.51	1290752
GCF	53.02	1288690
GCF	53.52	1261466
GCF	54.02	1252654
GCF	54.52	1197744
GCF	55.03	1145902
GCF	55.53	1094041
GCF	56.03	1074712
GCF	56.53	1021167
GCF	57.04	970512
GCF	57.54	928371
GCF	58.04	888820
GCF	58.54	872454
GCF	59.05	832783
GCF	59.55	797216
GCF	60.05	763959
GCF	60.55	754299
GCF	61.06	725830
GCF	61.56	701918
GCF	62.06	673856
GCF	62.56	663266
GCF	63.07	635843
GCF	63.57	605020
GCF	64.07	581407
GCF	64.57	574006
GCF	65.08	549157
GCF	65.58	525916
GCF	66.08	499957
GCF	66.58	492465
GCF	67.09	465014
GCF	67.59	436613
GCF	68.09	410216
GCF	68.59	403353
GCF	69.10	379052
GCF	69.60	355678
GCF	70.10	331209
GCF	70.60	322856
GCF	71.11	294943
GCF	71.61	268876
GCF	72.11	246029
GCF	72.61	227819
GCF	73.12	219765
GCF	73.62	204246
GCF	74.12	189524
GCF	74.62	174052
GCF	75.13	167198
GCF	75.63	153035
GCF	76.13	140216
GCF	76.63	134101
GCF	77.14	129589
GCF	77.64	120095
GCF	78.14	110067
GCF	78.64	103798
GCF	79.15	101273
GCF	79.65	95467
GCF	80.15	87069
GCF	80.65	80355
GCF	81.16	77017
GCF	81.66	71989
GCF	82.16	64540
GCF	82.66	54686
GCF	83.17	51019
GCF	83.67	41103
GCF	84.17	31285
GCF	84.67	23724
GCF	85.18	21248
GCF	85.68	16347
GCF	86.18	12951
GCF	86.68	10838
GCF	87.19	8733
GCF	87.69	7218
GCF	88.19	5972
GCF	88.69	4642
GCF	89.20	3886
GCF	89.70	3387
GCF	90.20	2712
GCF	90.70	2180
GCF	91.21	1945
GCF	91.71	1652
GCF	92.21	1466
GCF	92.71	1227
GCF	93.22	1007
GCF	93.72	881
GCF	94.22	785
GCF	94.72	744
GCF	95.23	702
GCF	95.73	666
GCF	96.23	655
GCF	96.73	665
GCF	97.24	655
GCF	97.74	557
GCF	98.24	575
GCF	98.74	606
GCF	99.50	652
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
GCL	0.25	65
GCL	0.75	62
GCL	1.26	72
GCL	1.76	85
GCL	2.26	146
GCL	2.76	156
GCL	3.27	153
GCL	3.77	158
GCL	4.27	177
GCL	4.77	262
GCL	5.28	270
GCL	5.78	302
GCL	6.28	358
GCL	6.78	472
GCL	7.29	640
GCL	7.79	717
GCL	8.29	813
GCL	8.79	904
GCL	9.30	1140
GCL	9.80	1471
GCL	10.30	1600
GCL	10.80	1812
GCL	11.31	2077
GCL	11.81	2456
GCL	12.31	2959
GCL	12.81	3319
GCL	13.32	3751
GCL	13.82	4446
GCL	14.32	5181
GCL	14.82	6249
GCL	15.33	7252
GCL	15.83	8450
GCL	16.33	9544
GCL	16.83	11514
GCL	17.34	13141
GCL	17.84	15138
GCL	18.34	17564
GCL	18.84	20148
GCL	19.35	23691
GCL	19.85	28350
GCL	20.35	32620
GCL	20.85	36937
GCL	21.36	43568
GCL	21.86	50997
GCL	22.36	60767
GCL	22.86	68075
GCL	23.37	80569
GCL	23.87	95731
GCL	24.37	115029
GCL	24.87	127424
GCL	25.38	149794
GCL	25.88	176883
GCL	26.38	208385
GCL	26.88	225840
GCL	27.39	265927
GCL	27.89	311447
GCL	28.39	360927
GCL	28.89	416867
GCL	29.40	442480
GCL	29.90	507427
GCL	30.40	574630
GCL	30.90	645708
GCL	31.41	671038
GCL	31.91	747838
GCL	32.41	824639
GCL	32.91	898883
GCL	33.42	928054
GCL	33.92	1000942
GCL	34.42	1073009
GCL	34.92	1139469
GCL	35.43	1162523
GCL	35.93	1227921
GCL	36.43	1281348
GCL	36.93	1326202
GCL	37.44	1343145
GCL	37.94	1382552
GCL	38.44	1413202
GCL	38.94	1432014
GCL	39.45	1442981
GCL	39.95	1455526
GCL	40.45	1461820
GCL	40.95	1467758
GCL	41.46	1472401
GCL	41.96	1468444
GCL	42.46	1467189
GCL	42.96	1459091
GCL	43.47	1441932
GCL	43.97	1439644
GCL	44.47	1421778
GCL	44.97	1406142
GCL	45.48	1393439
GCL	45.98	1392393
GCL	46.48	1376350
GCL	46.98	1360444
GCL	47.49	1339295
GCL	47.99	1337711
GCL	48.49	1320755
GCL	48.99	1309791
GCL	49.50	1296150
GCL	50.00	1301069
GCL	50.50	1292405
GCL	51.01	1286763
GCL	51.51	1283962
GCL	52.01	1286779
GCL	52.51	1289896
GCL	53.02	1281710
GCL	53.52	1258579
GCL	54.02	1248924
GCL	54.52	1205892
GCL	55.03	1161966
GCL	55.53	1118036
GCL	56.03	1095062
GCL	56.53	1048654
GCL	57.04	1005929
GCL	57.54	965728
GCL	58.04	928639
GCL	58.54	909050
GCL	59.05	873259
GCL	59.55	835908
GCL	60.05	804634
GCL	60.55	788914
GCL	61.06	757775
GCL	61.56	727786
GCL	62.06	699280
GCL	62.56	683237
GCL	63.07	654439
GCL	63.57	622771
GCL	64.07	596484
GCL	64.57	583060
GCL	65.08	557845
GCL	65.58	534898
GCL	66.08	505060
GCL	66.58	490027
GCL	67.09	466689
GCL	67.59	438860
GCL	68.09	412078
GCL	68.59	401168
GCL	69.10	376148
GCL	69.60	350556
GCL	70.10	325812
GCL	70.60	310650
GCL	71.11	287679
GCL	71.61	263954
GCL	72.11	243540
GCL	72.61	223951
GCL	73.12	210665
GCL	73.62	193526
GCL	74.12	178695
GCL	74.62	163617
GCL	75.13	153309
GCL	75.63	138636
GCL	76.13	126159
GCL	76.63	117829
GCL	77.14	111687
GCL	77.64	103268
GCL	78.14	94094
GCL	78.64	87430
GCL	79.15	83315
GCL	79.65	77870
GCL	80.15	70999
GCL	80.65	64397
GCL	81.16	60226
GCL	81.66	55531
GCL	82.16	49963
GCL	82.66	42945
GCL	83.17	39024
GCL	83.67	32322
GCL	84.17	25304
GCL	84.67	19748
GCL	85.18	16822
GCL	85.68	13452
GCL	86.18	10810
GCL	86.68	8979
GCL	87.19	7383
GCL	87.69	5905
GCL	88.19	4734
GCL	88.69	3746
GCL	89.20	3158
GCL	89.70	2653
GCL	90.20	1997
GCL	90.70	1536
GCL	91.21	1266
GCL	91.71	1049
GCL	92.21	843
GCL	92.71	634
GCL	93.22	460
GCL	93.72	373
GCL	94.22	326
GCL	94.72	294
GCL	95.23	211
GCL	95.73	181
GCL	96.23	162
GCL	96.73	146
GCL	97.24	147
GCL	97.74	81
GCL	98.24	88
GCL	98.74	102
GCL	99.50	132
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	27.89	22.15	22.14	27.82	0.00	0.00
GCC	2	27.32	22.72	22.74	27.23	0.01	0.00
GCC	3	27.56	22.48	22.52	27.44	0.00	0.00
GCC	4	25.65	24.41	24.41	25.54	0.00	0.00
GCC	5	26.34	23.69	23.69	26.29	0.00	0.00
GCC	6	26.33	23.72	23.72	26.23	0.00	0.00
GCC	7	26.64	23.43	23.40	26.53	0.00	0.00
GCC	8	26.54	23.53	23.52	26.41	0.00	0.00
GCC	9	26.54	23.50	23.49	26.46	0.00	0.00
GCC	10	26.64	23.41	23.42	26.54	0.00	0.00
GCC	11	26.47	23.58	23.58	26.38	0.00	0.00
GCC	12	26.59	23.47	23.47	26.47	0.00	0.00
GCC	13	26.63	23.42	23.44	26.52	0.00	0.00
GCC	14	26.59	23.47	23.48	26.45	0.00	0.00
GCC	15	26.65	23.41	23.44	26.51	0.00	0.00
GCC	16	26.55	23.52	23.54	26.40	0.00	0.00
GCC	17	26.47	23.58	23.63	26.33	0.00	0.00
GCC	18	26.41	23.67	23.67	26.25	0.00	0.00
GCC	19	26.42	23.64	23.65	26.28	0.00	0.00
GCC	20	26.43	23.66	23.64	26.27	0.00	0.00
GCC	21	26.37	23.71	23.70	26.21	0.00	0.00
GCC	22	26.36	23.71	23.70	26.23	0.00	0.00
GCC	23	26.34	23.72	23.71	26.23	0.00	0.00
GCC	24	26.32	23.75	23.74	26.20	0.00	0.00
GCC	25	26.33	23.73	23.72	26.22	0.00	0.00
GCC	26	26.34	23.71	23.73	26.22	0.00	0.00
GCC	27	26.33	23.73	23.73	26.20	0.00	0.00
GCC	28	26.32	23.74	23.75	26.20	0.00	0.00
GCC	29	26.32	23.76	23.74	26.18	0.00	0.00
GCC	30	26.26	23.82	23.80	26.12	0.00	0.00
GCC	31	26.29	23.79	23.77	26.14	0.00	0.00
GCC	32	26.26	23.80	23.80	26.14	0.00	0.00
GCC	33	26.30	23.81	23.78	26.11	0.00	0.00
GCC	34	26.26	23.81	23.82	26.12	0.00	0.00
GCC	35	26.24	23.82	23.82	26.12	0.00	0.00
GCC	36	26.23	23.86	23.83	26.08	0.00	0.00
GCC	37	26.22	23.87	23.83	26.09	0.00	0.00
GCC	38	26.18	23.86	23.87	26.09	0.00	0.00
GCC	39	26.21	23.88	23.86	26.05	0.00	0.00
GCC	40	26.16	23.92	23.89	26.03	0.00	0.00
GCC	41	26.20	23.89	23.87	26.04	0.00	0.00
GCC	42	26.16	23.91	23.91	26.02	0.00	0.00
GCC	43	26.21	23.88	23.84	26.07	0.00	0.00
GCC	44	26.14	23.92	23.91	26.03	0.00	0.00
GCC	45	26.17	23.90	23.90	26.03	0.00	0.00
GCC	46	26.17	23.89	23.90	26.04	0.00	0.00
GCC	47	26.19	23.90	23.88	26.03	0.00	0.00
GCC	48	26.16	23.92	23.91	26.00	0.00	0.00
GCC	49	26.18	23.92	23.90	26.00	0.00	0.00
GCC	50	26.14	23.92	23.94	25.99	0.00	0.00
GCC	51	26.18	23.93	23.91	25.98	0.00	0.00
GCC	52	26.18	23.90	23.92	26.00	0.00	0.00
GCC	53	26.18	23.90	23.89	26.02	0.00	0.00
GCC	54	26.13	23.94	23.93	26.00	0.00	0.00
GCC	55	26.14	23.94	23.90	26.01	0.00	0.00
GCC	56	26.15	23.92	23.93	26.01	0.00	0.00
GCC	57	26.16	23.92	23.92	25.99	0.00	0.00
GCC	58	26.15	23.93	23.92	26.00	0.00	0.00
GCC	59	26.19	23.89	23.89	26.03	0.00	0.00
GCC	60	26.15	23.93	23.94	25.98	0.00	0.00
GCC	61	26.14	23.93	23.95	25.99	0.00	0.00
GCC	62	26.17	23.91	23.91	26.00	0.00	0.00
GCC	63	26.16	23.92	23.93	26.00	0.00	0.00
GCC	64	26.14	23.93	23.95	25.98	0.00	0.00
GCC	65	26.17	23.89	23.93	26.01	0.00	0.00
GCC	66	26.16	23.91	23.94	25.99	0.00	0.00
GCC	67	26.13	23.94	23.96	25.98	0.00	0.00
GCC	68	26.17	23.90	23.93	26.00	0.00	0.00
GCC	69	26.15	23.92	23.93	25.99	0.00	0.00
GCC	70	26.16	23.91	23.94	25.99	0.00	0.00
GCC	71	26.17	23.90	23.93	26.00	0.00	0.00
GCC	72	26.16	23.92	23.95	25.97	0.00	0.00
GCC	73	26.18	23.90	23.93	25.99	0.00	0.00
GCC	74	26.18	23.90	23.93	25.99	0.00	0.00
GCC	75	26.17	23.91	23.93	25.99	0.00	0.00
GCC	76	26.20	23.89	23.90	26.01	0.00	0.00
GCC	77	26.18	23.91	23.90	26.01	0.00	0.00
GCC	78	26.16	23.93	23.93	25.97	0.00	0.00
GCC	79	26.21	23.89	23.91	25.99	0.00	0.00
GCC	80	26.18	23.91	23.93	25.99	0.00	0.00
GCC	81	26.19	23.88	23.93	26.00	0.00	0.00
GCC	82	26.19	23.89	23.91	26.01	0.00	0.00
GCC	83	26.20	23.87	23.91	26.02	0.00	0.00
GCC	84	26.17	23.90	23.92	26.00	0.00	0.00
GCC	85	26.18	23.88	23.91	26.03	0.00	0.00
GCC	86	26.18	23.86	23.92	26.05	0.00	0.00
GCC	87	26.18	23.88	23.91	26.04	0.00	0.00
GCC	88	26.19	23.86	23.90	26.05	0.00	0.00
GCC	89	26.21	23.85	23.91	26.04	0.00	0.00
GCC	90	26.19	23.86	23.92	26.03	0.00	0.00
GCC	91	26.18	23.87	23.91	26.04	0.00	0.00
GCC	92	26.18	23.88	23.90	26.04	0.00	0.00
GCC	93	26.17	23.88	23.90	26.05	0.00	0.00
GCC	94	26.20	23.88	23.88	26.05	0.00	0.00
GCC	95	26.20	23.86	23.89	26.06	0.00	0.00
GCC	96	26.19	23.88	23.91	26.03	0.00	0.00
GCC	97	26.22	23.85	23.88	26.05	0.00	0.00
GCC	98	26.20	23.86	23.89	26.05	0.00	0.00
GCC	99	26.20	23.85	23.88	26.06	0.00	0.00
GCC	100	26.19	23.86	23.89	26.05	0.00	0.00
GCC	101	26.20	23.87	23.88	26.06	0.00	0.00
GCC	102	26.18	23.88	23.89	26.05	0.00	0.00
GCC	103	26.21	23.86	23.87	26.06	0.00	0.00
GCC	104	26.22	23.85	23.85	26.08	0.00	0.00
GCC	105	26.21	23.85	23.86	26.07	0.00	0.00
GCC	106	26.19	23.86	23.89	26.06	0.00	0.00
GCC	107	26.22	23.85	23.85	26.08	0.00	0.00
GCC	108	26.20	23.85	23.87	26.09	0.00	0.00
GCC	109	26.17	23.88	23.86	26.08	0.00	0.00
GCC	110	26.19	23.85	23.86	26.11	0.00	0.00
GCC	111	26.20	23.86	23.85	26.09	0.00	0.00
GCC	112	26.21	23.85	23.87	26.08	0.00	0.00
GCC	113	26.22	23.84	23.85	26.09	0.00	0.00
GCC	114	26.21	23.84	23.86	26.08	0.00	0.00
GCC	115	26.22	23.83	23.86	26.09	0.00	0.00
GCC	116	26.20	23.83	23.85	26.11	0.00	0.00
GCC	117	26.22	23.86	23.84	26.09	0.00	0.00
GCC	118	26.20	23.86	23.85	26.09	0.00	0.00
GCC	119	26.21	23.83	23.84	26.12	0.00	0.00
GCC	120	26.20	23.83	23.86	26.11	0.00	0.00
GCC	121	26.23	23.82	23.83	26.11	0.00	0.00
GCC	122	26.22	23.82	23.83	26.13	0.00	0.00
GCC	123	26.24	23.81	23.82	26.13	0.00	0.00
GCC	124	26.22	23.81	23.84	26.13	0.00	0.00
GCC	125	26.25	23.81	23.81	26.13	0.00	0.00
GCC	126	26.22	23.80	23.83	26.15	0.00	0.00
GCC	127	26.24	23.80	23.81	26.15	0.00	0.00
GCC	128	26.24	23.79	23.80	26.17	0.00	0.00
GCC	129	26.25	23.79	23.80	26.16	0.00	0.00
GCC	130	26.26	23.77	23.81	26.17	0.00	0.00
GCC	131	26.26	23.78	23.79	26.17	0.00	0.00
GCC	132	26.24	23.78	23.80	26.17	0.00	0.00
GCC	133	26.27	23.76	23.77	26.20	0.00	0.00
GCC	134	26.28	23.76	23.75	26.21	0.00	0.00
GCC	135	26.27	23.76	23.76	26.21	0.00	0.00
GCC	136	26.27	23.76	23.76	26.21	0.00	0.00
GCC	137	26.28	23.73	23.75	26.25	0.00	0.00
GCC	138	26.27	23.75	23.75	26.23	0.00	0.00
GCC	139	26.27	23.73	23.75	26.25	0.00	0.00
GCC	140	26.29	23.72	23.73	26.26	0.00	0.00
GCC	141	26.30	23.73	23.72	26.25	0.00	0.00
GCC	142	26.32	23.70	23.70	26.28	0.00	0.00
GCC	143	26.32	23.70	23.70	26.29	0.00	0.00
GCC	144	26.32	23.71	23.70	26.27	0.00	0.00
GCC	145	26.35	23.68	23.68	26.29	0.00	0.00
GCC	146	26.35	23.68	23.69	26.28	0.00	0.00
GCC	147	26.33	23.69	23.70	26.28	0.00	0.00
GCC	148	26.38	23.63	23.65	26.34	0.00	0.00
GCC	149	26.33	23.68	23.69	26.31	0.00	0.00
GCC	150	26.33	23.67	23.70	26.30	0.00	0.00
GCC	151	26.32	23.67	23.70	26.31	0.00	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	30.66	18.06	26.24	25.04
GCT	2	26.96	20.94	24.52	27.58
GCT	3	27.74	21.32	23.68	27.26
GCT	4	25.14	23.81	25.01	26.04
GCT	5	27.14	24.07	23.30	25.48
GCT	6	26.21	23.93	23.51	26.35
GCT	7	27.05	22.57	24.26	26.12
GCT	8	25.81	24.19	22.86	27.14
GCT	9	26.98	23.38	23.62	26.03
GCT	10	26.67	23.41	23.41	26.51
GCT	11	26.39	23.52	23.64	26.45
GCT	12	26.57	23.39	23.55	26.48
GCT	13	26.68	23.39	23.46	26.46
GCT	14	26.62	23.47	23.48	26.43
GCT	15	26.58	23.47	23.38	26.57
GCT	16	26.52	23.53	23.53	26.42
GCT	17	26.45	23.66	23.55	26.35
GCT	18	26.36	23.76	23.58	26.31
GCT	19	26.43	23.66	23.63	26.28
GCT	20	26.38	23.69	23.60	26.33
